ra,ano_base,ano_alvo,nome,fase_num,idade,genero,ano_ingresso,inde,pedra,defasagem,iaa,ieg,ips,ipp,ida,ipv,ian,mat,por,ing,defasagem_next,inde_next,ian_next,pedra_next,y_risco,y_piora_defasagem,y_queda_inde,features_ausentes
RA-23,2022,2023,Aluno-23,6.0,17.0,M,2021,7.677,Ametista,-1,8.3,8.2,8.1,,6.7,8.556,5.0,7.2,4.7,8.2,1,,10.0,,0,0,0,False
RA-23,2023,2024,Aluno-23,8.0,,M,2021,,,1,,,,,,,10.0,,,,0,,10.0,,0,1,0,False
RA-234,2022,2023,Aluno-234,3.0,13.0,M,2022,6.719,Ágata,0,10.0,7.6,5.6,,4.3,5.583,10.0,3.7,6.3,2.8,0,6.248741667,10.0,Ágata,0,0,1,False
RA-236,2022,2023,Aluno-236,3.0,12.0,F,2022,7.11,Ametista,0,9.6,7.5,7.5,,3.7,7.208,10.0,4.0,4.0,3.0,0,7.337116667,10.0,Ametista,0,0,0,False
RA-236,2023,2024,Aluno-236,3.0,13.0,F,2022,7.337116667,Ametista,0,10.0,7.5,7.52,7.1875,4.5,7.2975,10.0,6.3,4.0,3.3,0,6.980833740133334,10.0,Ágata,0,0,1,False
RA-237,2022,2023,Aluno-237,3.0,14.0,F,2022,8.084,Topázio,-1,10.0,9.0,7.5,,7.8,8.417,5.0,6.8,7.7,8.8,-1,7.436566667,5.0,Ametista,1,0,1,False
RA-237,2023,2024,Aluno-237,4.0,15.0,F,2022,7.436566667,Ametista,-1,8.3,9.5,2.52,8.125,6.7,8.96,5.0,7.7,7.0,5.5,-1,7.931384271366667,5.0,Ametista,1,0,0,False
RA-239,2022,2023,Aluno-239,3.0,15.0,F,2021,4.572,Quartzo,-2,0.0,3.7,7.5,,3.7,5.958,5.0,2.0,4.7,4.5,-2,6.411333333,5.0,Ágata,1,0,0,False
RA-239,2023,2024,Aluno-239,4.0,16.0,F,2021,6.411333333,Ágata,-2,0.0,8.4,5.0,8.125,7.0,7.6275,5.0,6.0,7.2,7.7,-3,6.782180868800001,2.5,Ágata,1,1,0,False
RA-240,2022,2023,Aluno-240,3.0,13.0,F,2017,6.943,Ágata,0,7.1,8.1,5.0,,4.7,7.042,10.0,6.3,5.0,2.8,0,6.337966667,10.0,Ágata,0,0,1,False
RA-241,2022,2023,Aluno-241,3.0,14.0,M,2016,8.468,Topázio,-1,10.0,10.0,7.5,,7.7,9.125,5.0,8.2,7.5,7.3,-1,7.016,5.0,Ametista,1,0,1,False
RA-241,2023,2024,Aluno-241,4.0,,M,2016,7.016,Ametista,-1,0.0,9.9,2.52,8.75,7.5,9.545,5.0,9.3,7.0,6.2,2,8.311616666733334,10.0,Topázio,0,0,0,False
RA-242,2022,2023,Aluno-242,3.0,13.0,M,2018,8.673,Topázio,0,9.6,9.7,5.6,,8.2,8.708,10.0,8.7,7.2,8.7,0,8.221841667,10.0,Topázio,0,0,1,False
RA-242,2023,2024,Aluno-242,4.0,14.0,M,2018,8.221841667,Topázio,0,7.1,9.7,2.52,8.59375,7.9,9.3775,10.0,9.3,7.3,7.2,2,8.2887,10.0,Topázio,0,0,0,False
RA-244,2022,2023,Aluno-244,3.0,12.0,F,2018,8.51,Topázio,0,7.5,9.4,6.3,,7.8,9.208,10.0,6.7,8.0,8.7,1,7.044333333,10.0,Ametista,0,0,1,False
RA-244,2023,2024,Aluno-244,4.0,13.0,F,2018,7.044333333,Ametista,1,0.0,8.8,2.52,8.125,7.3,8.8325,10.0,7.0,8.0,6.8,1,8.7225,10.0,Topázio,0,0,0,False
RA-245,2022,2023,Aluno-245,3.0,14.0,M,2016,8.656,Topázio,-1,10.0,9.9,7.5,,8.4,9.25,5.0,8.3,8.2,8.8,-1,7.171166667,5.0,Ametista,1,0,1,False
RA-245,2023,2024,Aluno-245,4.0,,M,2016,7.171166667,Ametista,-1,0.0,10.0,2.52,8.75,8.1,9.5875,5.0,9.3,7.8,7.3,2,8.452633333266668,10.0,Topázio,0,0,0,False
RA-246,2022,2023,Aluno-246,3.0,13.0,M,2022,8.639,Topázio,0,8.3,9.4,7.5,,7.6,9.167,10.0,8.0,6.7,8.0,0,8.256766667,10.0,Topázio,0,0,1,False
RA-246,2023,2024,Aluno-246,4.0,,M,2022,8.256766667,Topázio,0,8.8,9.9,4.39,8.125,6.8,8.9175,10.0,7.7,7.0,5.8,2,4.7404,10.0,Quartzo,0,0,1,False
RA-247,2022,2023,Aluno-247,3.0,13.0,F,2021,7.72,Ametista,0,8.3,8.2,7.5,,5.8,7.875,10.0,5.3,5.7,6.3,0,7.221958333,10.0,Ametista,0,0,1,False
RA-247,2023,2024,Aluno-247,3.0,13.0,F,2021,7.221958333,Ametista,0,0.0,8.5,7.52,8.28125,7.2,7.5425,10.0,6.5,6.7,8.3,0,6.646485739800001,10.0,Ágata,0,0,1,False
RA-249,2022,2023,Aluno-249,3.0,14.0,M,2017,5.097,Quartzo,-1,6.7,7.4,5.0,,2.9,4.292,5.0,2.3,4.2,2.2,-2,5.444625,5.0,Quartzo,1,1,0,False
RA-249,2023,2024,Aluno-249,3.0,,M,2017,5.444625,Quartzo,-2,0.0,8.2,5.0,5.15625,4.9,6.545,5.0,6.2,5.3,3.2,-2,6.125104328999999,5.0,Ágata,1,0,0,False
RA-25,2022,2023,Aluno-25,6.0,17.0,F,2021,7.979,Ametista,-1,8.3,8.3,8.8,,6.9,9.667,5.0,9.2,3.8,7.7,0,,10.0,,0,0,0,False
RA-25,2023,2024,Aluno-25,8.0,18.0,F,2021,,,0,,,,,,,10.0,,,,0,,10.0,,0,0,0,False
RA-250,2022,2023,Aluno-250,3.0,12.0,F,2022,7.958,Ametista,0,8.3,8.6,7.5,,6.6,7.625,10.0,6.7,6.5,6.7,0,7.598208333,10.0,Ametista,0,0,1,False
RA-250,2023,2024,Aluno-250,3.0,13.0,F,2022,7.598208333,Ametista,0,0.0,9.3,5.63,7.96875,8.3,8.625,10.0,7.7,8.8,8.3,0,9.049892592566668,10.0,Topázio,0,0,0,False
RA-251,2022,2023,Aluno-251,3.0,15.0,M,2018,7.022,Ágata,-2,10.0,8.1,5.6,,6.3,6.625,5.0,5.3,6.3,7.2,-1,6.665208333,5.0,Ágata,1,0,1,False
RA-251,2023,2024,Aluno-251,4.0,,M,2018,6.665208333,Ágata,-1,9.6,8.0,2.52,7.34375,5.3,7.835,5.0,5.0,5.5,5.3,-1,6.7135006212,5.0,Ágata,1,0,0,False
RA-254,2022,2023,Aluno-254,3.0,14.0,M,2019,6.715,Ágata,-1,10.0,7.4,5.6,,5.3,6.917,5.0,5.0,6.8,4.0,-1,,5.0,,1,0,0,False
RA-26,2022,2023,Aluno-26,6.0,17.0,M,2022,8.677,Topázio,-1,9.6,8.8,10.0,,8.0,10.0,5.0,9.5,4.4,10.0,-1,,5.0,,1,0,0,False
RA-26,2023,2024,Aluno-26,7.0,,M,2022,,,-1,0.0,,7.52,,,,5.0,,,,0,,10.0,,0,0,0,False
RA-260,2022,2023,Aluno-260,3.0,13.0,F,2019,7.44,Ametista,0,10.0,8.2,7.5,,5.0,6.458,10.0,5.7,5.2,4.2,0,8.080008333,10.0,Topázio,0,0,0,False
RA-260,2023,2024,Aluno-260,3.0,,F,2019,8.080008333,Topázio,0,9.2,9.9,7.52,7.34375,6.1,7.4175,10.0,6.3,5.2,6.7,0,8.448920634933334,10.0,Topázio,0,0,0,False
RA-262,2022,2023,Aluno-262,3.0,15.0,M,2021,4.786,Quartzo,-2,0.0,5.8,5.6,,3.4,5.625,5.0,1.3,5.5,3.5,-2,4.406458333,5.0,Quartzo,1,0,1,False
RA-262,2023,2024,Aluno-262,4.0,,M,2021,4.406458333,Quartzo,-2,0.0,3.7,5.0,7.03125,3.8,6.05,5.0,5.0,3.3,3.0,-2,5.806145462066667,5.0,Quartzo,1,0,0,False
RA-265,2022,2023,Aluno-265,3.0,13.0,M,2019,7.926,Ametista,0,8.3,7.7,7.5,,6.9,7.917,10.0,5.3,7.0,8.5,0,,10.0,,0,0,0,False
RA-267,2022,2023,Aluno-267,3.0,15.0,F,2016,6.012,Ágata,-2,10.0,7.4,5.0,,3.3,6.292,5.0,2.3,4.8,2.7,-2,,5.0,,1,0,0,False
RA-267,2023,2024,Aluno-267,4.0,16.0,F,2016,,,-2,7.9,7.7,,4.6875,2.7,6.505,5.0,2.7,4.0,1.3,-2,5.896306781966668,5.0,Quartzo,1,0,0,False
RA-269,2022,2023,Aluno-269,3.0,13.0,M,2022,8.231,Topázio,0,9.2,8.6,6.3,,8.9,7.25,10.0,8.7,9.5,8.5,0,8.116041667,10.0,Topázio,0,0,1,False
RA-269,2023,2024,Aluno-269,4.0,14.0,M,2022,8.116041667,Topázio,0,9.6,9.0,2.52,8.59375,7.4,8.7975,10.0,8.0,7.3,7.0,2,8.4773,10.0,Topázio,0,0,0,False
RA-27,2022,2023,Aluno-27,6.0,17.0,M,2016,7.124,Ametista,-1,0.0,7.6,8.1,,8.0,9.111,5.0,7.7,6.3,10.0,0,7.921266667,10.0,Ametista,0,0,0,False
RA-27,2023,2024,Aluno-27,7.0,,M,2016,7.921266667,Ametista,0,6.7,7.7,6.89,8.625,6.9,8.8825,10.0,7.0,5.8,8.0,0,,10.0,,0,0,0,False
RA-270,2022,2023,Aluno-270,3.0,13.0,F,2019,8.226,Topázio,0,8.3,8.4,6.9,,7.9,8.125,10.0,8.0,7.2,8.5,0,7.982633333,10.0,Ametista,0,0,1,False
RA-270,2023,2024,Aluno-270,4.0,14.0,F,2019,7.982633333,Ametista,0,9.2,9.0,2.52,8.75,6.6,9.1275,10.0,7.7,6.2,5.8,2,4.79255,10.0,Quartzo,0,0,1,False
RA-271,2022,2023,Aluno-271,3.0,15.0,F,2022,7.255,Ametista,-2,9.2,8.5,5.6,,7.1,6.958,5.0,6.3,6.5,8.3,-2,6.140333333,5.0,Ágata,1,0,1,False
RA-271,2023,2024,Aluno-271,4.0,16.0,F,2022,6.140333333,Ágata,-2,0.0,9.3,2.52,8.125,5.9,7.7125,5.0,4.3,7.0,6.3,-1,7.400633333333334,5.0,Ametista,1,0,0,False
RA-273,2022,2023,Aluno-273,3.0,14.0,F,2018,5.679,Quartzo,-1,9.2,5.3,7.5,,3.0,5.833,5.0,3.8,4.7,0.5,-1,6.337116667,5.0,Ágata,1,0,0,False
RA-273,2023,2024,Aluno-273,3.0,14.0,F,2018,6.337116667,Ágata,-1,7.9,7.4,2.52,7.8125,5.0,7.6275,5.0,5.3,6.8,3.0,-1,6.5991307798,5.0,Ágata,1,0,0,False
RA-274,2022,2023,Aluno-274,3.0,11.0,F,2019,7.946,Ametista,1,7.9,8.3,7.5,,8.1,7.0,10.0,8.1,9.3,7.0,1,8.137625,10.0,Topázio,0,0,0,False
RA-274,2023,2024,Aluno-274,4.0,12.0,F,2019,8.137625,Topázio,1,7.5,9.5,5.63,7.65625,7.5,8.295,10.0,7.0,7.7,7.8,2,8.651029629666667,10.0,Topázio,0,0,0,False
RA-276,2022,2023,Aluno-276,3.0,14.0,F,2017,5.527,Quartzo,-1,7.1,5.7,5.6,,4.3,5.125,5.0,3.7,6.0,3.3,0,6.690458333,10.0,Ágata,0,0,0,False
RA-277,2022,2023,Aluno-277,3.0,14.0,M,2021,7.411,Ametista,-1,7.1,8.8,7.5,,7.4,7.208,5.0,7.2,7.0,8.2,-1,7.7284,5.0,Ametista,1,0,0,False
RA-277,2023,2024,Aluno-277,4.0,,M,2021,7.7284,Ametista,-1,8.3,9.9,7.52,8.125,5.5,8.7525,5.0,5.7,6.0,4.8,2,8.0689833334,10.0,Topázio,0,0,0,False
RA-278,2022,2023,Aluno-278,3.0,12.0,M,2018,7.741,Ametista,0,8.8,9.2,5.6,,6.0,7.417,10.0,5.7,5.8,6.4,1,7.1935,10.0,Ametista,0,0,1,False
RA-278,2023,2024,Aluno-278,4.0,13.0,M,2018,7.1935,Ametista,1,0.0,9.8,5.63,8.75,5.6,8.3775,10.0,6.0,5.3,5.5,1,8.907314492800001,10.0,Topázio,0,0,0,False
RA-279,2022,2023,Aluno-279,3.0,13.0,M,2019,8.815,Topázio,0,9.2,9.9,6.3,,9.1,8.208,10.0,9.7,8.3,9.3,0,9.006266667,10.0,Topázio,0,0,0,False
RA-279,2023,2024,Aluno-279,4.0,14.0,M,2019,9.006266667,Topázio,0,8.8,10.0,6.27,8.75,8.9,9.2125,10.0,9.0,8.5,9.3,1,9.113133333366669,10.0,Topázio,0,0,0,False
RA-280,2022,2023,Aluno-280,3.0,13.0,F,2021,8.046,Ametista,0,7.5,9.2,7.5,,7.1,7.333,10.0,5.7,7.0,8.7,0,8.189225,10.0,Topázio,0,0,0,False
RA-280,2023,2024,Aluno-280,4.0,,F,2021,8.189225,Topázio,0,6.7,9.5,7.52,8.28125,6.5,8.7125,10.0,6.3,7.7,5.5,1,8.822714492700001,10.0,Topázio,0,0,0,False
RA-283,2022,2023,Aluno-283,3.0,14.0,M,2020,7.131,Ametista,-1,9.6,8.8,7.5,,5.6,6.625,5.0,4.5,5.8,6.6,-2,7.549025,5.0,Ametista,1,1,0,False
RA-283,2023,2024,Aluno-283,3.0,15.0,M,2020,7.549025,Ametista,-2,8.3,9.5,7.52,7.03125,6.8,7.5025,5.0,6.8,4.8,8.8,-2,7.9444309524,5.0,Ametista,1,0,0,False
RA-285,2022,2023,Aluno-285,3.0,16.0,F,2020,5.063,Quartzo,-3,9.2,4.1,7.5,,2.8,5.75,2.5,4.0,3.2,1.2,-3,5.380358333,2.5,Quartzo,1,0,0,False
RA-286,2022,2023,Aluno-286,3.0,15.0,F,2022,5.424,Quartzo,-2,7.1,5.8,6.3,,3.0,5.625,5.0,4.7,2.3,2.0,-1,5.713333333,5.0,Quartzo,1,0,0,False
RA-286,2023,2024,Aluno-286,4.0,15.0,F,2022,5.713333333,Quartzo,-1,0.0,7.5,5.0,8.125,4.7,7.3375,5.0,3.7,5.0,5.3,-1,5.123180882333333,5.0,Quartzo,1,0,1,False
RA-287,2022,2023,Aluno-287,3.0,17.0,F,2022,3.7,Quartzo,-4,7.9,3.4,5.0,,1.1,4.292,2.5,0.7,2.5,0.2,-4,3.745541667,2.5,Quartzo,1,0,0,False
RA-29,2022,2023,Aluno-29,6.0,17.0,M,2022,4.985,Quartzo,-1,0.0,4.0,8.8,,3.7,7.611,5.0,6.3,1.1,3.8,0,,10.0,,0,0,0,False
RA-29,2023,2024,Aluno-29,8.0,,M,2022,,,0,,,,,,,10.0,,,,0,,10.0,,0,0,0,False
RA-291,2022,2023,Aluno-291,3.0,13.0,M,2022,8.122,Topázio,0,8.3,8.2,6.9,,8.0,7.792,10.0,8.0,7.5,8.5,0,8.493058333,10.0,Topázio,0,0,0,False
RA-291,2023,2024,Aluno-291,4.0,14.0,M,2022,8.493058333,Topázio,0,8.8,8.6,7.52,8.90625,7.1,9.21,10.0,8.0,6.5,6.7,2,7.931966666733333,10.0,Ametista,0,0,1,False
RA-295,2022,2023,Aluno-295,3.0,14.0,F,2022,7.305,Ametista,-1,7.9,8.0,7.5,,6.9,7.375,5.0,5.3,7.7,7.7,-1,7.641016667,5.0,Ametista,1,0,0,False
RA-298,2022,2023,Aluno-298,3.0,13.0,M,2019,6.409,Ágata,0,9.2,6.3,5.6,,5.2,5.417,10.0,5.5,4.8,,-1,6.824333333,5.0,Ágata,1,1,0,False
RA-299,2022,2023,Aluno-299,3.0,13.0,F,2019,7.278,Ametista,0,7.1,8.2,5.0,,6.8,6.708,10.0,6.3,7.3,6.7,0,6.796541667,10.0,Ágata,0,0,1,False
RA-299,2023,2024,Aluno-299,4.0,14.0,F,2019,6.796541667,Ágata,0,0.0,9.6,2.52,7.96875,6.1,8.005,10.0,5.0,7.2,6.2,1,8.177186956533333,10.0,Topázio,0,0,0,False
RA-300,2022,2023,Aluno-300,3.0,14.0,M,2022,5.557,Quartzo,-1,5.4,6.9,6.3,,3.1,5.875,5.0,2.7,4.8,1.7,-2,5.616691667,5.0,Quartzo,1,1,0,False
RA-301,2022,2023,Aluno-301,3.0,13.0,F,2019,6.802,Ágata,0,8.8,5.8,5.6,,6.3,6.042,10.0,6.5,7.2,5.4,0,6.760341667,10.0,Ágata,0,0,1,False
RA-301,2023,2024,Aluno-301,4.0,,F,2019,6.760341667,Ágata,0,9.2,5.4,7.52,6.71875,5.2,6.465,10.0,4.7,6.5,4.5,0,8.410830701766667,10.0,Topázio,0,0,0,False
RA-302,2022,2023,Aluno-302,3.0,16.0,M,2022,6.334,Ágata,-3,9.2,7.7,6.9,,4.8,6.208,2.5,4.3,5.0,5.0,-2,5.314333333,5.0,Quartzo,1,0,1,False
RA-303,2022,2023,Aluno-303,3.0,14.0,M,2019,6.03,Ágata,-1,7.5,7.2,7.5,,3.9,5.375,5.0,3.8,4.0,,-2,5.914291667,5.0,Quartzo,1,1,1,False
RA-303,2023,2024,Aluno-303,3.0,15.0,M,2019,5.914291667,Quartzo,-2,0.0,7.3,7.52,7.65625,5.1,7.05,5.0,5.7,5.2,4.5,-2,6.2443426900666665,5.0,Ágata,1,0,0,False
RA-304,2022,2023,Aluno-304,3.0,15.0,M,2020,6.355,Ágata,-2,8.8,7.7,7.5,,4.3,5.542,5.0,3.0,5.5,,-2,6.241583333,5.0,Ágata,1,0,1,False
RA-304,2023,2024,Aluno-304,3.0,,M,2020,6.241583333,Ágata,-2,0.0,8.8,5.0,7.8125,5.7,7.835,5.0,7.0,3.7,6.3,-3,6.852411484600001,2.5,Ágata,1,1,0,False
RA-305,2022,2023,Aluno-305,3.0,14.0,M,2019,6.058,Ágata,-1,7.9,6.6,7.5,,4.8,5.208,5.0,2.8,6.7,,-2,6.394291667,5.0,Ágata,1,1,0,False
RA-305,2023,2024,Aluno-305,3.0,15.0,M,2019,6.394291667,Ágata,-2,0.0,8.9,7.52,7.65625,5.2,7.75,5.0,5.2,4.8,5.7,-1,6.693026811600001,5.0,Ágata,1,0,0,False
RA-306,2022,2023,Aluno-306,3.0,14.0,F,2021,6.427,Ágata,-1,8.3,6.8,7.5,,5.2,5.958,5.0,4.7,5.8,5.0,-1,5.732375,5.0,Quartzo,1,0,1,False
RA-306,2023,2024,Aluno-306,4.0,,F,2021,5.732375,Quartzo,-1,0.0,7.9,6.26,7.34375,4.0,7.46,5.0,4.7,4.5,2.8,-1,6.1661539474,5.0,Ágata,1,0,0,False
RA-307,2022,2023,Aluno-307,3.0,14.0,M,2022,4.733,Quartzo,-1,5.4,4.5,7.5,,2.5,4.708,5.0,5.0,0.0,,-2,6.047333333,5.0,Ágata,1,1,0,False
RA-308,2022,2023,Aluno-308,3.0,13.0,M,2019,6.93,Ágata,0,7.9,7.4,6.9,,5.0,6.167,10.0,6.7,5.5,2.8,0,6.578558333,10.0,Ágata,0,0,1,False
RA-308,2023,2024,Aluno-308,4.0,14.0,M,2019,6.578558333,Ágata,0,5.4,6.8,5.0,7.03125,4.9,7.5025,10.0,4.7,5.2,4.7,1,7.489282456133334,10.0,Ametista,0,0,0,False
RA-31,2022,2023,Aluno-31,6.0,17.0,F,2019,8.843,Topázio,-1,10.0,9.5,9.4,,8.0,10.0,5.0,9.0,5.7,9.3,0,,10.0,,0,0,0,False
RA-31,2023,2024,Aluno-31,8.0,18.0,F,2019,,,0,,,,,,,10.0,,,,0,,10.0,,0,0,0,False
RA-313,2022,2023,Aluno-313,3.0,14.0,F,2022,5.8,Quartzo,-1,7.5,7.0,5.0,,4.1,5.889,5.0,4.7,5.0,2.5,0,7.011091667,10.0,Ametista,0,0,0,False
RA-313,2023,2024,Aluno-313,4.0,14.0,F,2022,7.011091667,Ametista,0,9.2,8.7,2.52,7.65625,3.9,7.75,10.0,4.0,2.8,5.0,-1,7.25285,5.0,Ametista,1,1,0,False
RA-315,2022,2023,Aluno-315,3.0,13.0,F,2022,5.672,Quartzo,0,6.7,5.1,7.5,,3.0,5.056,10.0,3.0,4.2,1.8,-1,5.977708333,5.0,Quartzo,1,1,0,False
RA-315,2023,2024,Aluno-315,3.0,,F,2022,5.977708333,Quartzo,-1,0.0,6.8,5.0,7.96875,6.3,7.8375,5.0,5.7,6.8,6.3,-1,6.0768703704,5.0,Ágata,1,0,0,False
RA-316,2022,2023,Aluno-316,3.0,14.0,F,2022,7.889,Ametista,-1,10.0,10.0,6.9,,6.1,8.389,5.0,7.0,6.5,4.7,0,8.436908333,10.0,Topázio,0,0,0,False
RA-316,2023,2024,Aluno-316,4.0,14.0,F,2022,8.436908333,Topázio,0,10.0,9.5,7.52,8.59375,5.7,8.96,10.0,6.3,5.7,5.0,0,8.708925,10.0,Topázio,0,0,0,False
RA-318,2022,2023,Aluno-318,3.0,14.0,F,2019,6.527,Ágata,-1,8.3,6.9,6.9,,5.8,6.111,5.0,4.3,5.8,7.3,-1,6.856575,5.0,Ágata,1,0,0,False
RA-318,2023,2024,Aluno-318,4.0,15.0,F,2019,6.856575,Ágata,-1,7.9,8.1,6.26,7.96875,4.9,7.71,5.0,5.0,5.0,4.7,-1,7.025000925866668,5.0,Ametista,1,0,0,False
RA-319,2022,2023,Aluno-319,3.0,13.0,M,2022,7.448,Ametista,0,9.2,7.7,7.5,,5.2,7.5,10.0,6.3,4.3,5.0,0,8.367208333,10.0,Topázio,0,0,0,False
RA-319,2023,2024,Aluno-319,4.0,,M,2022,8.367208333,Topázio,0,9.6,9.2,5.0,8.59375,7.2,8.88,10.0,5.7,5.8,10.0,0,7.948699561466667,10.0,Ametista,0,0,1,False
RA-32,2022,2023,Aluno-32,6.0,16.0,F,2018,7.37,Ametista,0,8.8,5.2,8.8,,6.1,7.944,10.0,5.7,3.6,8.9,0,6.716666667,10.0,Ágata,0,0,1,False
RA-320,2022,2023,Aluno-320,3.0,14.0,F,2022,7.897,Ametista,-1,8.8,10.0,6.9,,6.4,8.667,5.0,7.3,6.3,5.7,0,8.393508333,10.0,Topázio,0,0,0,False
RA-320,2023,2024,Aluno-320,4.0,14.0,F,2022,8.393508333,Topázio,0,9.2,9.9,7.52,8.59375,5.5,8.96,10.0,5.7,6.0,4.7,0,8.442258333333335,10.0,Topázio,0,0,0,False
RA-321,2022,2023,Aluno-321,3.0,12.0,F,2022,7.792,Ametista,0,9.2,9.1,5.6,,5.2,8.278,10.0,5.7,6.2,3.7,1,7.695233333,10.0,Ametista,0,0,1,False
RA-321,2023,2024,Aluno-321,4.0,13.0,F,2022,7.695233333,Ametista,1,8.3,9.4,2.52,8.125,6.2,8.42,10.0,6.0,5.8,6.7,1,8.125807932933334,10.0,Topázio,0,0,0,False
RA-322,2022,2023,Aluno-322,3.0,13.0,F,2022,6.859,Ágata,0,7.1,8.1,5.0,,4.7,6.778,10.0,4.3,5.7,4.0,0,7.037808333,10.0,Ametista,0,0,0,False
RA-324,2022,2023,Aluno-324,2.0,10.0,F,2022,8.27,Topázio,0,10.0,9.3,6.9,,6.8,8.611,10.0,6.3,7.2,,0,7.6354,10.0,Ametista,0,0,1,False
RA-325,2022,2023,Aluno-325,2.0,10.0,M,2022,7.619,Ametista,0,9.5,6.8,7.5,,6.0,8.444,10.0,6.0,6.0,,0,6.243,10.0,Ágata,0,0,1,False
RA-325,2023,2024,Aluno-325,2.0,11.0,M,2022,6.243,Ágata,0,0.0,7.1,5.0,8.125,5.6,7.0025,10.0,3.8,7.3,,0,8.385133333233336,10.0,Topázio,0,0,0,False
RA-326,2022,2023,Aluno-326,2.0,12.0,F,2022,8.22,Topázio,-1,10.0,9.7,5.0,,9.0,8.944,5.0,8.7,9.3,,0,8.65075,10.0,Topázio,0,0,0,False
RA-326,2023,2024,Aluno-326,3.0,13.0,F,2022,8.65075,Topázio,0,9.6,9.4,3.14,9.0625,8.2,9.76,10.0,8.3,7.5,8.8,1,8.832389092333335,10.0,Topázio,0,0,0,False
RA-330,2022,2023,Aluno-330,2.0,14.0,F,2018,6.446,Ágata,-2,9.5,8.8,7.5,,2.5,7.056,5.0,2.3,2.7,,-2,6.084875,5.0,Ágata,1,0,1,False
RA-331,2022,2023,Aluno-331,2.0,12.0,F,2019,6.636,Ágata,-1,9.0,8.7,7.5,,3.7,6.944,5.0,2.3,5.0,,0,7.039791667,10.0,Ametista,0,0,0,False
RA-331,2023,2024,Aluno-331,3.0,13.0,F,2019,7.039791667,Ametista,0,9.6,8.6,2.52,7.03125,5.2,6.7975,10.0,5.7,4.8,5.2,-1,6.231045707066668,5.0,Ágata,1,1,1,False
RA-332,2022,2023,Aluno-332,2.0,13.0,M,2017,7.883,Ametista,-1,9.5,9.0,8.1,,7.5,8.5,5.0,7.5,7.5,,-1,8.002591667,5.0,Topázio,1,0,0,False
RA-332,2023,2024,Aluno-332,3.0,,M,2017,8.002591667,Topázio,-1,9.2,8.4,8.76,8.28125,6.8,9.175,5.0,6.3,7.7,6.5,1,8.421271701,10.0,Topázio,0,0,0,False
RA-336,2022,2023,Aluno-336,2.0,13.0,M,2016,6.787,Ágata,-1,9.5,8.5,4.4,,5.1,7.889,5.0,4.5,5.7,,-1,5.887708333,5.0,Quartzo,1,0,1,False
RA-336,2023,2024,Aluno-336,3.0,14.0,M,2016,5.887708333,Quartzo,-1,0.0,7.5,6.89,7.34375,5.1,7.255,5.0,6.7,5.2,3.3,0,6.834286748466667,10.0,Ágata,0,0,0,False
RA-338,2022,2023,Aluno-338,2.0,12.0,M,2019,6.837,Ágata,-1,8.5,7.3,7.5,,5.8,7.611,5.0,5.3,6.2,,0,8.287441667,10.0,Topázio,0,0,0,False
RA-338,2023,2024,Aluno-338,3.0,,M,2019,8.287441667,Topázio,0,8.3,9.1,7.52,8.59375,6.7,8.38,10.0,8.7,7.0,4.5,0,8.052795331466667,10.0,Topázio,0,0,1,False
RA-339,2022,2023,Aluno-339,2.0,11.0,F,2019,8.488,Topázio,0,6.9,9.9,7.5,,8.1,8.889,10.0,7.1,9.2,,0,7.377583333,10.0,Ametista,0,0,1,False
RA-339,2023,2024,Aluno-339,3.0,,F,2019,7.377583333,Ametista,0,0.0,8.9,7.52,7.8125,7.1,8.255,10.0,7.7,5.7,7.8,1,7.711540746133334,10.0,Ametista,0,0,0,False
RA-34,2022,2023,Aluno-34,6.0,17.0,M,2016,6.259,Ágata,-1,9.6,4.8,8.1,,3.8,7.278,5.0,4.7,4.0,2.8,0,,10.0,,0,0,0,False
RA-340,2022,2023,Aluno-340,2.0,11.0,M,2017,7.721,Ametista,0,9.0,8.2,7.5,,6.5,7.667,10.0,6.0,7.0,,-1,7.059666667,5.0,Ametista,1,1,1,False
RA-340,2023,2024,Aluno-340,2.0,,M,2017,7.059666667,Ametista,-1,0.0,9.6,2.52,9.166666667,8.9,8.505,5.0,9.0,8.7,,0,6.715437329466668,10.0,Ágata,0,0,1,False
RA-342,2022,2023,Aluno-342,2.0,14.0,F,2021,6.941,Ágata,-2,9.0,6.7,7.5,,6.6,7.5,5.0,5.5,7.7,,-2,7.539875,5.0,Ametista,1,0,0,False
RA-342,2023,2024,Aluno-342,3.0,15.0,F,2021,7.539875,Ametista,-2,7.5,8.6,7.52,7.96875,6.6,8.505,5.0,6.3,7.8,5.7,-1,6.757026587266667,5.0,Ágata,1,0,1,False
RA-343,2022,2023,Aluno-343,2.0,14.0,M,2020,6.9,Ágata,-2,9.5,7.4,7.5,,5.9,7.167,5.0,4.2,7.7,,-2,6.779591667,5.0,Ágata,1,0,1,False
RA-345,2022,2023,Aluno-345,2.0,13.0,M,2021,5.75,Quartzo,-1,9.5,5.4,5.6,,3.6,6.667,5.0,1.3,5.8,,-1,6.534766667,5.0,Ágata,1,0,0,False
RA-346,2022,2023,Aluno-346,2.0,10.0,M,2022,8.143,Topázio,0,10.0,9.1,7.5,,7.0,7.889,10.0,6.0,8.0,,1,7.305541667,10.0,Ametista,0,0,1,False
